2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02484674,15
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02484708,5.36466337
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02487003,65
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02488011,29.7
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02488692,0.16396249
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02489176,28
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02489579,17.73
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02490339,31.9
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02490721,0.0403
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02492065,59.84
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02493101,0.0050201
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02494322,0.00752332
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02494399,585.86
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02495048,0.28929251
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02496316,70.19190537
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02498057,0.23718921
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02500933,0.05
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0250103,0.0403
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02501223,0.05
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02505565,0.66
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02505567,0.0049951
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0250652,0.31460658
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02509993,2.41679117
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0251,0.29899492
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02510253,0.02182034
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.025106,0.01773776
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02510668,0.00747434
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02510945,0.02182034
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02511148,0.3378785
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0251134,0.0403
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02512617,0.37864651
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02512671,0.25627896
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02514,9.9925
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0251481,0.94049084
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0251581,0.23551544
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02516111,0.007553
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02517935,0.16005098
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02518041,0.01200933
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02518095,0.00497012
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02519676,0.05091955
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.0252,0.49321886
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02520443,0.03995704
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02520689,0.043005
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02521649,0.0403
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02523,81.05367523
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02523037,0.02252422
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02523851,0.01997475
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02525259,0.01
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02525797,0.15043507
2020/06/01 11:57:35.334211,ETH/BTC,ask,0.02526501,1.32
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02484672,5
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02485276,24
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.024854,84.1328
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02485576,24
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02487,5.66741511
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02487003,65
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0248801,15
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02488011,29.7
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02488692,0.16396249
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02489176,28
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02489579,17.73
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02490339,31.9
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02490721,0.0403
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02491342,23.2
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02492065,59.84
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02492403,32
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02493101,0.0050201
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02493624,32
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02494322,0.00752332
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02494399,585.86
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02496316,70.19190537
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02497758,0.28929255
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02498057,0.23718921
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02500933,0.05
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0250103,0.0403
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02501223,0.05
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02505565,0.66
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02505567,0.0049951
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0250652,0.31460658
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02509993,2.41679117
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0251,0.29899492
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02510253,0.02182034
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.025106,0.01773776
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02510668,0.00747434
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02510945,0.02182034
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02511148,0.3378785
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0251134,0.0403
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02512617,0.37864651
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02512671,0.25627896
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02514,9.9925
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0251481,0.94049084
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0251581,0.23551544
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02516111,0.007553
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02517935,0.16005098
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02518041,0.01200933
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02518095,0.00497012
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02519676,0.05091955
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.0252,0.49321886
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02520443,0.03995704
2020/06/01 11:57:40.339453,ETH/BTC,ask,0.02520689,0.043005
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02484247,24
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02485151,3
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02485276,24
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.024854,84.1008
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02486956,3.090906
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02486957,15
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02486958,8.04724859
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02486959,34.3
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02487,5.66741511
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02487002,5.36466337
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02487003,65
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0248801,15
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02488011,29.7
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02488692,0.16396249
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02489176,28
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02489579,17.73
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02490339,31.9
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02490721,0.0403
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02491342,23.2
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02492065,59.84
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02492403,32
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02493101,0.0050201
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02494322,0.00752332
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02496316,70.19190537
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02497758,0.28929255
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02498057,0.23718921
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02498898,585.86
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02500933,0.05
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0250103,0.0403
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02501223,0.05
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02505565,0.66
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02505567,0.0049951
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0250652,0.31460658
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02509992,2.41906884
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0251,0.29899492
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02510253,0.02182034
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.025106,0.01773776
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02510668,0.00747434
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02510945,0.02182034
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02511148,0.3378785
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0251134,0.0403
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02512617,0.37864651
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02512671,0.25627896
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02514,9.9925
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0251481,0.94049084
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.0251581,0.23551544
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02516111,0.007553
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02517935,0.16005098
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02518041,0.01200933
2020/06/01 11:57:45.344474,ETH/BTC,ask,0.02518095,0.00497012
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02484247,24
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02485151,3
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02485276,24
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.024854,84.2952
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486827,15
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486828,3
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486955,8.04769027
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486956,3.090906
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486957,5.36466337
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486958,8.04724859
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02486959,34.3
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02487,5.66741511
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02487003,65
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02488008,5
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02488011,29.7
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02488692,0.16396249
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02489176,28
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02489292,26.69835468
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02489579,17.73
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02490339,31.9
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02490721,0.0403
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02491342,23.2
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02492065,59.84
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02492403,32
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02493101,0.0050201
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02494322,0.00752332
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02496316,70.19190537
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02497758,0.28929255
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02498057,0.23718921
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02498898,585.86
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02500933,0.05
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0250103,0.0403
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02501223,0.05
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02505565,0.66
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02505567,0.0049951
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0250652,0.31460658
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02509991,2.41724719
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0251,0.29899492
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02510253,0.02182034
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.025106,0.01773776
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02510668,0.00747434
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02510945,0.02182034
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02511148,0.3378785
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0251134,0.0403
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02512617,0.37864651
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02512671,0.25627896
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02514,9.9925
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0251481,0.94049084
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.0251581,0.23551544
2020/06/01 11:57:50.349922,ETH/BTC,ask,0.02516111,0.007553
